mse,rmse,mae,qlike,var_1_hit_rate,var_1_exceptions,var_5_hit_rate,var_5_exceptions,target,freq,exog,window_id,regime,n_train,n_forecast,lookback,hidden_size,num_layers,dropout,learning_rate,weight_decay,batch_size,epochs,patience
6.55722713470459,2.5607082843780518,1.4765903949737549,3.8041374683380127,0.06666666666666667,4,0.1,6,SPY,daily,no_exog,d_GFC_1,GFC,904,60,10,32,1,0.0,0.001,0.0,64,80,10
11.339045524597168,3.367349863052368,2.3410911560058594,2.090625286102295,0.03333333333333333,2,0.11666666666666667,7,SPY,daily,no_exog,d_GFC_2,GFC,977,60,10,32,1,0.0,0.001,0.0,64,80,10
4.665127277374268,2.159890651702881,1.5491286516189575,1.5963425636291504,0.03333333333333333,2,0.05,3,SPY,daily,no_exog,d_GFC_3,GFC,1052,60,10,32,1,0.0,0.001,0.0,64,80,10
421.4999694824219,20.53046417236328,11.996652603149414,3.57121205329895,0.06666666666666667,4,0.1,6,SPY,daily,no_exog,d_GFC_4,GFC,1175,60,10,32,1,0.0,0.001,0.0,64,80,10
72.72367095947266,8.527817726135254,4.728963375091553,3.3640663623809814,0.03333333333333333,2,0.15,9,SPY,daily,no_exog,d_GFC_5,GFC,1264,60,10,32,1,0.0,0.001,0.0,64,80,10
1.1633591651916504,1.0785913467407227,0.7139604091644287,0.5468716025352478,0.05,3,0.1,6,SPY,daily,no_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,10,32,1,0.0,0.001,0.0,64,80,10
0.4108792543411255,0.6409986615180969,0.5137489438056946,0.2513013482093811,0.0,0,0.08333333333333333,5,SPY,daily,no_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,10,32,1,0.0,0.001,0.0,64,80,10
0.5461024641990662,0.7389874458312988,0.4851444661617279,0.20650237798690796,0.016666666666666666,1,0.05,3,SPY,daily,no_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,10,32,1,0.0,0.001,0.0,64,80,10
8.50538444519043,2.9163992404937744,1.5923068523406982,1.1995660066604614,0.016666666666666666,1,0.1,6,SPY,daily,no_exog,d_OIL_CRASH_4,OIL_CRASH,2941,60,10,32,1,0.0,0.001,0.0,64,80,10
0.6494706869125366,0.8058974146842957,0.5655738115310669,0.3305276036262512,0.0,0,0.05,3,SPY,daily,no_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,10,32,1,0.0,0.001,0.0,64,80,10
550.5242309570312,23.463253021240234,11.005233764648438,4.512655735015869,0.05,3,0.1,6,SPY,daily,no_exog,d_COVID_1,COVID,4038,60,10,32,1,0.0,0.001,0.0,64,80,10
4.034081935882568,2.00850248336792,0.9497570395469666,1.8154700994491577,0.016666666666666666,1,0.05,3,SPY,daily,no_exog,d_COVID_2,COVID,4102,60,10,32,1,0.0,0.001,0.0,64,80,10
1.4885237216949463,1.2200506925582886,0.7989816069602966,0.7717602849006653,0.016666666666666666,1,0.05,3,SPY,daily,no_exog,d_COVID_3,COVID,4179,60,10,32,1,0.0,0.001,0.0,64,80,10
40.354957580566406,6.352555274963379,3.6085691452026367,2.1031763553619385,0.05,3,0.11666666666666667,7,SPY,daily,no_exog,d_ENERGY_22_1,ENERGY_22,4514,60,10,32,1,0.0,0.001,0.0,64,80,10
13.290022850036621,3.6455483436584473,2.0176570415496826,2.1950643062591553,0.05,3,0.08333333333333333,5,SPY,daily,no_exog,d_ENERGY_22_2,ENERGY_22,4604,60,10,32,1,0.0,0.001,0.0,64,80,10
5.690825462341309,2.385545015335083,1.706482172012329,1.4626355171203613,0.0,0,0.05,3,SPY,daily,no_exog,d_ENERGY_22_3,ENERGY_22,4692,60,10,32,1,0.0,0.001,0.0,64,80,10
0.35839053988456726,0.5986573100090027,0.4771828055381775,0.18900664150714874,0.0,0,0.016666666666666666,1,SPY,daily,no_exog,d_ENERGY_22_4,ENERGY_22,4809,60,10,32,1,0.0,0.001,0.0,64,80,10
0.2791234254837036,0.5283213257789612,0.3784562349319458,-0.34736207127571106,0.016666666666666666,1,0.03333333333333333,2,SPY,daily,no_exog,d_CALM_17_19_1,CALM_17_19,3282,60,10,32,1,0.0,0.001,0.0,64,80,10
0.07847213000059128,0.2801287770271301,0.25903868675231934,-0.6861108541488647,0.0,0,0.0,0,SPY,daily,no_exog,d_CALM_17_19_2,CALM_17_19,3431,60,10,32,1,0.0,0.001,0.0,64,80,10
7.375471115112305,2.7157819271087646,1.7164393663406372,1.8240214586257935,0.06666666666666667,4,0.13333333333333333,8,SPY,daily,no_exog,d_CALM_17_19_3,CALM_17_19,3668,60,10,32,1,0.0,0.001,0.0,64,80,10
4.262442111968994,2.064568281173706,1.1892656087875366,0.6007041931152344,0.016666666666666666,1,0.016666666666666666,1,SPY,daily,no_exog,d_CALM_17_19_4,CALM_17_19,3740,60,10,32,1,0.0,0.001,0.0,64,80,10
88.00462341308594,9.381077766418457,3.0980894565582275,11.084918975830078,0.1,6,0.13333333333333333,8,SPY,daily,no_exog,d_CALM_17_19_5,CALM_17_19,3977,60,10,32,1,0.0,0.001,0.0,64,80,10
7.725226402282715,2.7794291973114014,1.668285608291626,3.7625885009765625,0.11666666666666667,7,0.16666666666666666,10,SPY,daily,with_exog,d_GFC_1,GFC,904,60,22,32,1,0.2,0.001,0.0,64,80,10
12.69486141204834,3.5629849433898926,2.162769079208374,6.273708820343018,0.08333333333333333,5,0.15,9,SPY,daily,with_exog,d_GFC_2,GFC,977,60,22,32,1,0.2,0.001,0.0,64,80,10
4.780204772949219,2.186367988586426,1.3585021495819092,1.5531197786331177,0.05,3,0.08333333333333333,5,SPY,daily,with_exog,d_GFC_3,GFC,1052,60,22,32,1,0.2,0.001,0.0,64,80,10
460.5762634277344,21.461040496826172,13.40953254699707,3.5738446712493896,0.016666666666666666,1,0.05,3,SPY,daily,with_exog,d_GFC_4,GFC,1175,60,22,32,1,0.2,0.001,0.0,64,80,10
65.9469985961914,8.120776176452637,4.848904609680176,2.565507173538208,0.016666666666666666,1,0.06666666666666667,4,SPY,daily,with_exog,d_GFC_5,GFC,1264,60,22,32,1,0.2,0.001,0.0,64,80,10
11.909972190856934,3.451082706451416,1.5567626953125,0.8031008839607239,0.03333333333333333,2,0.08333333333333333,5,SPY,daily,with_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,22,32,1,0.2,0.001,0.0,64,80,10
0.4018067717552185,0.6338822841644287,0.4507872462272644,0.23580282926559448,0.03333333333333333,2,0.08333333333333333,5,SPY,daily,with_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,22,32,1,0.2,0.001,0.0,64,80,10
0.553527295589447,0.7439941763877869,0.4554446339607239,0.2198268324136734,0.016666666666666666,1,0.08333333333333333,5,SPY,daily,with_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,22,32,1,0.2,0.001,0.0,64,80,10
18.016450881958008,4.244578838348389,2.2631595134735107,1.1923121213912964,0.016666666666666666,1,0.1,6,SPY,daily,with_exog,d_OIL_CRASH_4,OIL_CRASH,2941,60,22,32,1,0.2,0.001,0.0,64,80,10
0.6728560924530029,0.8202780485153198,0.5209557414054871,0.2598225474357605,0.0,0,0.03333333333333333,2,SPY,daily,with_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,22,32,1,0.2,0.001,0.0,64,80,10
553.18359375,23.519855499267578,10.035258293151855,3.653639316558838,0.08333333333333333,5,0.13333333333333333,8,SPY,daily,with_exog,d_COVID_1,COVID,4038,60,22,32,1,0.2,0.001,0.0,64,80,10
8.230637550354004,2.8689088821411133,1.9074510335922241,1.3992756605148315,0.03333333333333333,2,0.06666666666666667,4,SPY,daily,with_exog,d_COVID_2,COVID,4102,60,22,32,1,0.2,0.001,0.0,64,80,10
1.8100028038024902,1.3453634977340698,1.0481996536254883,0.8692609071731567,0.0,0,0.016666666666666666,1,SPY,daily,with_exog,d_COVID_3,COVID,4179,60,22,32,1,0.2,0.001,0.0,64,80,10
19.23249053955078,4.385486125946045,2.4957308769226074,10.082015991210938,0.15,9,0.23333333333333334,14,SPY,daily,with_exog,d_ENERGY_22_1,ENERGY_22,4514,60,22,32,1,0.2,0.001,0.0,64,80,10
13.656375885009766,3.695453405380249,2.039998769760132,3.035360097885132,0.05,3,0.1,6,SPY,daily,with_exog,d_ENERGY_22_2,ENERGY_22,4604,60,22,32,1,0.2,0.001,0.0,64,80,10
5.547205448150635,2.355250597000122,1.6272236108779907,1.4307136535644531,0.03333333333333333,2,0.1,6,SPY,daily,with_exog,d_ENERGY_22_3,ENERGY_22,4692,60,22,32,1,0.2,0.001,0.0,64,80,10
0.30384361743927,0.5512201189994812,0.41205930709838867,0.13882142305374146,0.016666666666666666,1,0.016666666666666666,1,SPY,daily,with_exog,d_ENERGY_22_4,ENERGY_22,4809,60,22,32,1,0.2,0.001,0.0,64,80,10
0.31805264949798584,0.5639615654945374,0.36922016739845276,-0.40641510486602783,0.03333333333333333,2,0.03333333333333333,2,SPY,daily,with_exog,d_CALM_17_19_1,CALM_17_19,3282,60,22,32,1,0.2,0.001,0.0,64,80,10
0.07182890921831131,0.26800915598869324,0.24154287576675415,-0.7246763706207275,0.0,0,0.0,0,SPY,daily,with_exog,d_CALM_17_19_2,CALM_17_19,3431,60,22,32,1,0.2,0.001,0.0,64,80,10
7.993159770965576,2.8272175788879395,1.778303623199463,1.9829307794570923,0.05,3,0.11666666666666667,7,SPY,daily,with_exog,d_CALM_17_19_3,CALM_17_19,3668,60,22,32,1,0.2,0.001,0.0,64,80,10
2.104810953140259,1.4507966041564941,0.6826469898223877,0.6142393946647644,0.03333333333333333,2,0.05,3,SPY,daily,with_exog,d_CALM_17_19_4,CALM_17_19,3740,60,22,32,1,0.2,0.001,0.0,64,80,10
75.17892456054688,8.670578002929688,2.675001621246338,1.1655186414718628,0.05,3,0.13333333333333333,8,SPY,daily,with_exog,d_CALM_17_19_5,CALM_17_19,3977,60,22,32,1,0.2,0.001,0.0,64,80,10
112.87718200683594,10.624367713928223,6.903376579284668,4.375155925750732,0.15384615384615385,4,0.3076923076923077,8,SPY,weekly,no_exog,w_GFC_1,GFC,174,26,10,64,1,0.0,0.001,0.0,64,80,10
11714.3681640625,108.2329330444336,54.07327651977539,20.482168197631836,0.38461538461538464,10,0.46153846153846156,12,SPY,weekly,no_exog,w_GFC_2,GFC,224,26,10,64,1,0.0,0.001,0.0,64,80,10
100.58024597167969,10.028970718383789,7.305911540985107,3.0269713401794434,0.0,0,0.0,0,SPY,weekly,no_exog,w_GFC_3,GFC,257,26,10,64,1,0.0,0.001,0.0,64,80,10
17.64992904663086,4.201181888580322,2.2813146114349365,2.0773706436157227,0.11538461538461539,3,0.11538461538461539,3,SPY,weekly,no_exog,w_OIL_CRASH_1,OIL_CRASH,522,26,10,64,1,0.0,0.001,0.0,64,80,10
11.024033546447754,3.3202459812164307,2.944885492324829,1.7944915294647217,0.0,0,0.038461538461538464,1,SPY,weekly,no_exog,w_OIL_CRASH_2,OIL_CRASH,556,26,10,64,1,0.0,0.001,0.0,64,80,10
75.00285339355469,8.660418510437012,6.221840858459473,3.025031805038452,0.07692307692307693,2,0.11538461538461539,3,SPY,weekly,no_exog,w_OIL_CRASH_3,OIL_CRASH,584,26,10,64,1,0.0,0.001,0.0,64,80,10
0.5007094740867615,0.7076082825660706,0.601683497428894,0.4952234923839569,0.0,0,0.0,0,SPY,weekly,no_exog,w_CALM_17_19_1,CALM_17_19,681,26,10,64,1,0.0,0.001,0.0,64,80,10
182.66571044921875,13.515387535095215,7.260422706604004,3.2864227294921875,0.11538461538461539,3,0.19230769230769232,5,SPY,weekly,no_exog,w_CALM_17_19_2,CALM_17_19,739,26,10,64,1,0.0,0.001,0.0,64,80,10
18.023761749267578,4.2454400062561035,3.550826072692871,2.198112726211548,0.038461538461538464,1,0.038461538461538464,1,SPY,weekly,no_exog,w_CALM_17_19_3,CALM_17_19,775,26,10,64,1,0.0,0.001,0.0,64,80,10
118.84555053710938,10.901630401611328,6.7768731117248535,5.815863609313965,0.15384615384615385,4,0.3076923076923077,8,SPY,weekly,with_exog,w_GFC_1,GFC,174,26,22,64,1,0.2,0.001,0.0,64,80,10
11910.9599609375,109.13734436035156,55.138450622558594,47.7786865234375,0.5,13,0.5384615384615384,14,SPY,weekly,with_exog,w_GFC_2,GFC,224,26,22,64,1,0.2,0.001,0.0,64,80,10
102.55188751220703,10.126791000366211,6.202371597290039,3.0578761100769043,0.0,0,0.038461538461538464,1,SPY,weekly,with_exog,w_GFC_3,GFC,257,26,22,64,1,0.2,0.001,0.0,64,80,10
13.215428352355957,3.635303020477295,2.803070068359375,1.7499810457229614,0.0,0,0.07692307692307693,2,SPY,weekly,with_exog,w_OIL_CRASH_1,OIL_CRASH,522,26,22,64,1,0.2,0.001,0.0,64,80,10
4.232220649719238,2.0572361946105957,1.7579400539398193,1.5142771005630493,0.0,0,0.038461538461538464,1,SPY,weekly,with_exog,w_OIL_CRASH_2,OIL_CRASH,556,26,22,64,1,0.2,0.001,0.0,64,80,10
90.74629211425781,9.526084899902344,6.959094047546387,3.743508815765381,0.11538461538461539,3,0.11538461538461539,3,SPY,weekly,with_exog,w_OIL_CRASH_3,OIL_CRASH,584,26,22,64,1,0.2,0.001,0.0,64,80,10
0.6812120676040649,0.8253557085990906,0.7108747959136963,0.5815179347991943,0.0,0,0.0,0,SPY,weekly,with_exog,w_CALM_17_19_1,CALM_17_19,681,26,22,64,1,0.2,0.001,0.0,64,80,10
177.0836639404297,13.307278633117676,6.7902326583862305,3.6592912673950195,0.07692307692307693,2,0.15384615384615385,4,SPY,weekly,with_exog,w_CALM_17_19_2,CALM_17_19,739,26,22,64,1,0.2,0.001,0.0,64,80,10
11.78010082244873,3.4322152137756348,2.3098840713500977,2.3341681957244873,0.038461538461538464,1,0.07692307692307693,2,SPY,weekly,with_exog,w_CALM_17_19_3,CALM_17_19,775,26,22,64,1,0.2,0.001,0.0,64,80,10
29.38896369934082,5.421158790588379,3.847395896911621,2.6412155628204346,0.016666666666666666,1,0.06666666666666667,4,OIL,daily,no_exog,d_GFC_1,GFC,904,60,22,64,1,0.2,0.001,0.0,64,80,10
44.18195343017578,6.646950721740723,4.520580768585205,2.8289384841918945,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_GFC_2,GFC,977,60,22,64,1,0.2,0.001,0.0,64,80,10
97.40204620361328,9.869247436523438,5.244340896606445,3.183143138885498,0.03333333333333333,2,0.13333333333333333,8,OIL,daily,no_exog,d_GFC_3,GFC,1052,60,22,64,1,0.2,0.001,0.0,64,80,10
2809.734375,53.006927490234375,32.249534606933594,4.9853620529174805,0.016666666666666666,1,0.15,9,OIL,daily,no_exog,d_GFC_4,GFC,1175,60,22,64,1,0.2,0.001,0.0,64,80,10
666.7667846679688,25.821826934814453,18.998321533203125,3.734825849533081,0.0,0,0.06666666666666667,4,OIL,daily,no_exog,d_GFC_5,GFC,1264,60,22,64,1,0.2,0.001,0.0,64,80,10
237.42535400390625,15.408613204956055,5.597752571105957,2.6223490238189697,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,22,64,1,0.2,0.001,0.0,64,80,10
96.37825775146484,9.817242622375488,6.307035446166992,2.939072847366333,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,22,64,1,0.2,0.001,0.0,64,80,10
89.44852447509766,9.457722663879395,5.370931625366211,2.621724843978882,0.016666666666666666,1,0.05,3,OIL,daily,no_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,22,64,1,0.2,0.001,0.0,64,80,10
369.2100524902344,19.214839935302734,11.157364845275879,3.4811394214630127,0.016666666666666666,1,0.1,6,OIL,daily,no_exog,d_OIL_CRASH_4,OIL_CRASH,2941,60,22,64,1,0.2,0.001,0.0,64,80,10
143.5832977294922,11.982625007629395,8.143941879272461,3.550041437149048,0.016666666666666666,1,0.03333333333333333,2,OIL,daily,no_exog,d_OIL_CRASH_5,OIL_CRASH,3020,60,22,64,1,0.2,0.001,0.0,64,80,10
16456.111328125,128.2813720703125,54.43635940551758,4.699805736541748,0.016666666666666666,1,0.1,6,OIL,daily,no_exog,d_COVID_1,COVID,4038,60,22,64,1,0.2,0.001,0.0,64,80,10
109.29549407958984,10.454448699951172,6.1096320152282715,2.5895254611968994,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,no_exog,d_COVID_2,COVID,4102,60,22,64,1,0.2,0.001,0.0,64,80,10
89.48391723632812,9.459593772888184,4.9471330642700195,2.3711094856262207,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_COVID_3,COVID,4179,60,22,64,1,0.2,0.001,0.0,64,80,10
765.0264282226562,27.65911102294922,14.360003471374512,5.684273719787598,0.11666666666666667,7,0.13333333333333333,8,OIL,daily,no_exog,d_ENERGY_22_1,ENERGY_22,4514,60,22,64,1,0.2,0.001,0.0,64,80,10
135.40521240234375,11.636374473571777,8.164322853088379,3.2234175205230713,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_ENERGY_22_2,ENERGY_22,4604,60,22,64,1,0.2,0.001,0.0,64,80,10
34.72632598876953,5.892904758453369,4.401054382324219,2.493232488632202,0.0,0,0.03333333333333333,2,OIL,daily,no_exog,d_ENERGY_22_3,ENERGY_22,4692,60,22,64,1,0.2,0.001,0.0,64,80,10
22.59702491760254,4.75363302230835,3.6194067001342773,2.3954553604125977,0.0,0,0.05,3,OIL,daily,no_exog,d_ENERGY_22_4,ENERGY_22,4809,60,22,64,1,0.2,0.001,0.0,64,80,10
24.864524841308594,4.986433982849121,3.065894365310669,2.0701401233673096,0.05,3,0.06666666666666667,4,OIL,daily,no_exog,d_CALM_17_19_1,CALM_17_19,3282,60,22,64,1,0.2,0.001,0.0,64,80,10
6.108304500579834,2.471498489379883,2.147371768951416,1.602075457572937,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_CALM_17_19_2,CALM_17_19,3431,60,22,64,1,0.2,0.001,0.0,64,80,10
134.67645263671875,11.605018615722656,5.920454025268555,2.756237030029297,0.06666666666666667,4,0.15,9,OIL,daily,no_exog,d_CALM_17_19_3,CALM_17_19,3668,60,22,64,1,0.2,0.001,0.0,64,80,10
21.08757209777832,4.59212064743042,3.4386813640594482,2.088327646255493,0.0,0,0.016666666666666666,1,OIL,daily,no_exog,d_CALM_17_19_4,CALM_17_19,3740,60,22,64,1,0.2,0.001,0.0,64,80,10
10674.2900390625,103.31645202636719,20.15741729736328,4.135919094085693,0.05,3,0.08333333333333333,5,OIL,daily,no_exog,d_CALM_17_19_5,CALM_17_19,3977,60,22,64,1,0.2,0.001,0.0,64,80,10
29.40279197692871,5.422434329986572,3.8362925052642822,2.6961796283721924,0.016666666666666666,1,0.1,6,OIL,daily,with_exog,d_GFC_1,GFC,904,60,22,32,1,0.0,0.001,0.0,64,80,10
44.46010208129883,6.667840957641602,5.281225204467773,2.6646816730499268,0.0,0,0.05,3,OIL,daily,with_exog,d_GFC_2,GFC,977,60,22,32,1,0.0,0.001,0.0,64,80,10
97.44575500488281,9.871461868286133,5.032499313354492,3.872523546218872,0.03333333333333333,2,0.11666666666666667,7,OIL,daily,with_exog,d_GFC_3,GFC,1052,60,22,32,1,0.0,0.001,0.0,64,80,10
2979.11083984375,54.58123016357422,32.518157958984375,5.3658623695373535,0.08333333333333333,5,0.26666666666666666,16,OIL,daily,with_exog,d_GFC_4,GFC,1175,60,22,32,1,0.0,0.001,0.0,64,80,10
744.2189331054688,27.280376434326172,21.755962371826172,3.890772581100464,0.0,0,0.05,3,OIL,daily,with_exog,d_GFC_5,GFC,1264,60,22,32,1,0.0,0.001,0.0,64,80,10
239.19381713867188,15.46589183807373,5.379306316375732,2.774686098098755,0.06666666666666667,4,0.11666666666666667,7,OIL,daily,with_exog,d_OIL_CRASH_1,OIL_CRASH,2659,60,22,32,1,0.0,0.001,0.0,64,80,10
85.47013092041016,9.24500560760498,6.128663063049316,3.084265947341919,0.05,3,0.1,6,OIL,daily,with_exog,d_OIL_CRASH_2,OIL_CRASH,2770,60,22,32,1,0.0,0.001,0.0,64,80,10
91.6463851928711,9.573211669921875,5.610984802246094,2.625434637069702,0.016666666666666666,1,0.08333333333333333,5,OIL,daily,with_exog,d_OIL_CRASH_3,OIL_CRASH,2833,60,22,32,1,0.0,0.001,0.0,64,80,10
